id,re_gdppc2001,re_nonagri2001,re_agri2001,re_gdppc2002,re_nonagri2002,re_agri2002,re_gdppc2003,re_nonagri2003,re_agri2003,re_gdppc2004,re_nonagri2004,re_agri2004,re_gdppc2005,re_nonagri2005,re_agri2005,re_gdppc2006,re_nonagri2006,re_agri2006,re_gdppc2007,re_nonagri2007,re_agri2007,re_gdppc2008,re_nonagri2008,re_agri2008,re_gdppc2009,re_nonagri2009,re_agri2009,re_gdppc2010,re_nonagri2010,re_agri2010,re_gdppc2011,re_nonagri2011,re_agri2011,re_gdppc2012,re_nonagri2012,re_agri2012,re_gdppc2013,re_nonagri2013,re_agri2013,re_gdppc2014,re_nonagri2014,re_agri2014,re_gdppc2015,re_nonagri2015,re_agri2015,re_gdppc2016,re_nonagri2016,re_agri2016,re_gdppc2017,re_nonagri2017,re_agri2017,re_gdppc2018,re_nonagri2018,re_agri2018,re_gdppc2019,re_nonagri2019,re_agri2019,re_gdppc2020,re_nonagri2020,re_agri2020,city,province_id,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted
430900,.95536077,.94204563,1.1506418,.95568568,.94347817,1.1476828,.95598334,.9447841,1.1448343,.95624846,.94594079,1.1420927,.95648438,.94695151,1.1394546,.95671493,.9478603,1.1369201,.9569717,.94872785,1.1344919,.95727968,.94960463,1.1321757,.95768392,.95057869,1.1299742,.95822608,.95173234,1.1278882,.95891958,.95308679,1.1259165,.9597711,.95465094,1.1240544,.96077633,.95641845,1.1222985,.96189934,.95832759,1.1206373,.96311259,.96033412,1.1190546,.96438491,.96239257,1.1175325,.96568334,.9644568,1.1160578,.96698177,.96649331,1.1146163,.96826649,.96848708,1.1132017,.96953422,.97043753,1.1118131,益阳市,430000,3,3,12
431000,.98864073,1.0301912,1.1169046,.98840338,1.0286299,1.1143881,.98818386,1.027163,1.1119727,.98799402,1.025808,1.1096634,.98785257,1.0245978,1.1074675,.98779708,1.0235969,1.1053867,.98786348,1.0228654,1.1034206,.98807347,1.0224371,1.1015705,.98843813,1.022328,1.0998405,.98896086,1.0225437,1.0982338,.98962104,1.0230436,1.0967518,.99037957,1.0237558,1.0953892,.99118036,1.0245842,1.0941374,.99195617,1.0254173,1.0929825,.99266946,1.0261911,1.0919091,.9933061,1.0268773,1.0908983,.99387264,1.0274787,1.0899333,.9943853,1.0280139,1.0889992,.99486333,1.0285056,1.0880867,.99532485,1.028975,1.0871921,郴州市,430000,2,3,15
431100,.9416821,.9515081,1.211193,.94236881,.95307326,1.2070712,.94304168,.95456642,1.2031102,.94369137,.95595735,1.1993148,.944309,.95722312,1.1956921,.94490522,.95838428,1.192243,.94550395,.95948923,1.1889678,.94613302,.96059632,1.1858711,.94682646,.96177715,1.1829592,.94762558,.96311772,1.1802374,.94854856,.9646489,1.177708,.94959939,.96637189,1.1753669,.95077169,.96827286,1.173205,.95203966,.9703027,1.1712031,.95337987,.97242182,1.1693361,.95476776,.97459096,1.1675751,.95617914,.97677428,1.165894,.95759517,.97894508,1.1642679,.95900226,.98108488,1.1626809,.96039337,.98318392,1.1611251,永州市,430000,3,3,8
431200,.93865323,.94143599,1.0867857,.93939179,.94336551,1.0849549,.94011581,.94520307,1.0831966,.94082731,.94694418,1.0815139,.94153243,.94859964,1.0799074,.94224393,.95019877,1.0783761,.94297522,.95177299,1.0769186,.94373596,.9533475,1.0755382,.94453144,.95494139,1.0742403,.94536859,.95657784,1.0730286,.94623953,.95824599,1.0719057,.9471333,.95992619,1.0708686,.94804323,.96161044,1.069914,.94894671,.96325999,1.0690315,.94983339,.96485955,1.0682093,.95069343,.96639633,1.067433,.95151806,.96786052,1.0666914,.95230633,.96925384,1.0659736,.95306605,.97059065,1.0652746,.95380855,.9718889,1.0645894,怀化市,430000,3,3,17
431300,.95648682,.9437502,1.0494636,.95767641,.94617081,1.0484104,.95880264,.94841385,1.0473993,.95981354,.95038813,1.0464327,.96068406,.95205647,1.0455116,.96142852,.95344472,1.0446351,.96208835,.9546237,1.0438021,.96271551,.95568264,1.0430158,.96336478,.95671535,1.042279,.96408969,.95781487,1.0415912,.96490264,.95900565,1.0409511,.96580678,.96029717,1.0403548,.96678042,.96166372,1.039799,.96777284,.96303654,1.0392766,.96875507,.96437848,1.0387806,.96971238,.96567219,1.0383036,.97064233,.96691722,1.0378407,.97154921,.96812147,1.0373871,.9724372,.96929199,1.0369421,.97331041,.97043407,1.036505,娄底市,430000,3,3,20
433100,.90829313,1.3474691,1.0882034,.90936166,1.3404379,1.0862797,.91039801,1.3336929,1.084432,.91139501,1.3271986,1.0826626,.91234672,1.3209451,1.0809724,.91326249,1.3149664,1.0793602,.91415751,1.3093152,1.0778234,.91505152,1.3040521,1.0763643,.91597104,1.2992494,1.0749861,.91695637,1.2950014,1.0736926,.91802895,1.2913481,1.0724862,.91920358,1.2882997,1.0713651,.92047501,1.2858157,1.0703262,.92181623,1.2837988,1.0693591,.92320722,1.282159,1.0684526,.92462897,1.2808075,1.0675939,.92606205,1.2796588,1.0667715,.92748654,1.2786355,1.0659741,.92889118,1.2776804,1.0651962,.9302758,1.2767586,1.0644323,湘西土家族苗族自治州,430000,3,1,17
440100,1.1552573,1.4927924,1.1842334,1.1521864,1.4790934,1.1808234,1.1491985,1.4660375,1.1775461,1.1462821,1.4535956,1.1744055,1.1434361,1.441762,1.1714096,1.140658,1.4305251,1.1685619,1.1379418,1.4198697,1.1658618,1.1352893,1.4097903,1.1633089,1.1327057,1.4002829,1.1609056,1.1302073,1.391358,1.1586525,1.1278173,1.3830336,1.1565506,1.1255392,1.3752915,1.1546016,1.123381,1.3681078,1.1528038,1.1213368,1.361431,1.1511457,1.1193943,1.3551927,1.1496119,1.1175376,1.349318,1.1481771,1.1157525,1.3437376,1.1468145,1.1140246,1.3383895,1.1454992,1.1123396,1.3332177,1.1442157,1.1106834,1.3281748,1.1429561,广州市,440000,1,1,
440200,.99398756,.95633012,1.0305777,.99332094,.95570058,1.0297121,.99267948,.95511806,1.0288845,.99206293,.95458072,1.0281007,.99148005,.9541018,1.0273682,.99096507,.95372909,1.0266914,.99053836,.95348597,1.0260719,.99020809,.95337719,1.0255075,.98997521,.95339745,1.0249974,.98985559,.95356804,1.0245415,.98986846,.95391768,1.0241399,.99000549,.95442921,1.0237916,.99024588,.95507056,1.0234956,.99055314,.9557879,1.0232474,.99090254,.95654678,1.0230417,.99127924,.95732802,1.0228685,.99167514,.95812249,1.0227175,.99208027,.95891845,1.0225782,.99248868,.95970905,1.0224459,.99289632,.96048921,1.0223175,韶关市,440000,2,3,22
440300,1.1807015,1.4929171,.44430012,1.1766088,1.4781684,.45476267,1.172627,1.4641129,.46483418,1.1687521,1.4507291,.47452679,1.164991,1.4380174,.48384029,1.1613458,1.4259677,.4927704,1.1578163,1.4145672,.50130504,1.1544062,1.4038078,.50942153,1.1511174,1.3936756,.51709682,1.1479592,1.3841664,.52430761,1.1449441,1.3752806,.53103584,1.1420718,1.3669921,.53727829,1.1393446,1.3592688,.5430519,1.1367635,1.3520685,.54839498,1.1343175,1.3453269,.55336976,1.1319897,1.3389698,.55804181,1.1297626,1.3329278,.56248033,1.1276166,1.3271358,.56675225,1.1255304,1.3215349,.570907,1.1234822,1.3160737,.57497489,深圳市,440000,1,1,43
440400,1.1405066,1.1019533,.73628962,1.1380742,1.0978199,.74106276,1.1357154,1.0938977,.74565643,1.1334325,1.0901798,.75007433,1.1312382,1.0866702,.75431913,1.1291484,1.0833685,.7583878,1.1271621,1.0802493,.76227784,1.1252837,1.0772947,.7659806,1.1235131,1.0744822,.76948905,1.1218653,1.0718131,.77279389,1.1203599,1.0692983,.77588809,1.1190028,1.0669317,.7787689,1.1178066,1.0647184,.7814436,1.1167699,1.0626485,.78392947,1.115881,1.0607016,.78625661,1.1151248,1.0588576,.78845215,1.1144867,1.0571038,.79054636,1.1139448,1.0554258,.79256779,1.1134676,1.0538062,.79453719,1.1130167,1.0522293,.79646748,珠海市,440000,1,3,36
440500,.99935323,1.0929136,.94423062,.99814832,1.0882386,.94488418,.99698573,1.0838008,.94551724,.99587256,1.0796058,.94613487,.99482316,1.0756692,.94674212,.99385589,1.0720054,.94734186,.99298704,1.0686251,.947936,.99221545,1.0655142,.94852185,.99154025,1.0626585,.94909835,.99096167,1.0600483,.94966292,.9904865,1.0576842,.95021331,.99011475,1.0555552,.95074999,.98985469,1.0536599,.95127445,.98970002,1.0519753,.95178926,.98963636,1.0504659,.95229793,.98964638,1.0490936,.95280111,.98971385,1.0478244,.95329958,.98982084,1.0466274,.95379162,.98995,1.045478,.95427561,.99008602,1.0443605,.95475042,汕头市,440000,3,3,
440600,1.1397027,1.355991,1.0527601,1.1365542,1.345021,1.0518994,1.1334883,1.3345648,1.0510713,1.1304778,1.3245728,1.0502826,1.1275119,1.3150237,1.0495442,1.1245805,1.3058939,1.0488641,1.1216639,1.2971475,1.0482486,1.1187513,1.2887604,1.047701,1.1158427,1.2807224,1.0472245,1.1129518,1.2730429,1.0468184,1.1101044,1.2657474,1.0464844,1.1073134,1.2588366,1.0462221,1.1046019,1.2523175,1.04603,1.1019804,1.2461746,1.0459006,1.0994467,1.2403687,1.0458241,1.0969912,1.2348504,1.045783,1.0946058,1.2295735,1.0457621,1.0922792,1.2244935,1.0457482,1.0899998,1.2195684,1.0457345,1.0877557,1.2147617,1.0457199,佛山市,440000,1,2,18
440700,1.0445905,1.1266562,1.0952381,1.0433832,1.1220738,1.0933855,1.0422162,1.1177222,1.0916042,1.0410788,1.1135821,1.0898955,1.0399705,1.1096505,1.0882655,1.0388944,1.1059233,1.086718,1.0378432,1.1023817,1.0852528,1.0368249,1.0990295,1.0838697,1.0358557,1.0958806,1.0825703,1.0349492,1.0929484,1.0813527,1.0341297,1.0902606,1.0802187,1.0334041,1.0878186,1.0791705,1.032783,1.0856261,1.078207,1.0322571,1.083657,1.0773207,1.031811,1.0818764,1.0765036,1.0314308,1.0802497,1.0757415,1.031106,1.0787482,1.07502,1.0308214,1.0773408,1.074325,1.0305617,1.0759978,1.0736475,1.0303135,1.0746961,1.0729835,江门市,440000,2,3,17
440800,.97244066,1.0616096,1.3060242,.97294158,1.0598577,1.3002226,.97344625,1.0582173,1.2946448,.9739697,1.0567106,1.2892903,.97453284,1.0553701,1.2841681,.97515184,1.0542147,1.2792823,.97583956,1.0532575,1.2746311,.97660816,1.05251,1.2702178,.97747046,1.0519853,1.2660486,.97843301,1.0516883,1.2621284,.97949082,1.0516076,1.2584648,.98062736,1.0517135,1.2550616,.9818188,1.0519637,1.2519121,.98303849,1.0523117,1.2489964,.98427033,1.0527227,1.2462841,.98550576,1.0531727,1.2437378,.98674166,1.0536464,1.2413181,.98797584,1.0541338,1.238987,.98920697,1.0546284,1.2367153,.99042994,1.055123,1.234489,湛江市,440000,2,2,
440900,.9972502,1.0912426,1.319985,.99663073,1.0875369,1.3138174,.99604875,1.0840408,1.3078868,.99551958,1.0807753,1.3021941,.99507463,1.0777864,1.2967502,.99474126,1.0751079,1.2915604,.99453551,1.0727556,1.2866267,.9944768,1.0707496,1.2819531,.99458045,1.0691046,1.2775464,.99485409,1.0678248,1.2734113,.99529743,1.0669045,1.2695535,.9958877,1.0663027,1.2659744,.99659795,1.0659705,1.2626641,.9973945,1.0658491,1.2595999,.99825227,1.0658889,1.2567494,.99915218,1.0660484,1.2540723,1.0000775,1.0662904,1.2515271,1.0010135,1.0665821,1.249074,1.0019495,1.0668979,1.2466844,1.0028785,1.0672184,1.2443436,茂名市,440000,2,2,
441200,1.003822,1.0164822,1.233122,1.0044743,1.01671,1.2285314,1.00511,1.0169331,1.2241197,1.0057019,1.0171094,1.2198905,1.0062339,1.0172173,1.2158545,1.006707,1.0172572,1.2120181,1.0071281,1.0172384,1.2083852,1.0074922,1.0171531,1.2049611,1.0077991,1.0170023,1.2017529,1.0080642,1.016812,1.1987667,1.0083157,1.0166271,1.1960065,1.0085536,1.0164498,1.1934735,1.0087812,1.0162852,1.1911619,1.0089873,1.0161185,1.1890512,1.0091724,1.0159479,1.1871135,1.0093405,1.0157765,1.1853139,1.0095006,1.015613,1.1836164,1.0096563,1.0154585,1.1819879,1.0098083,1.0153105,1.1804055,1.0099585,1.0151678,1.1788577,肇庆市,440000,2,3,6
441300,1.0544471,1.1368687,1.0687315,1.0542552,1.1337684,1.067302,1.0540636,1.1308101,1.0659314,1.0538436,1.1279527,1.0646256,1.0535803,1.1251761,1.063393,1.0532715,1.1224744,1.0622396,1.0529189,1.1198473,1.061166,1.0525261,1.1172973,1.0601696,1.0521055,1.1148384,1.0592475,1.051674,1.1124924,1.0583954,1.0512562,1.1102927,1.0576087,1.0508569,1.1082411,1.0568871,1.050487,1.1063446,1.0562283,1.0501479,1.1045943,1.0556267,1.0498378,1.1029748,1.0550766,1.0495538,1.1014658,1.0545665,1.0492936,1.1000506,1.0540847,1.049052,1.0987082,1.0536191,1.0488228,1.0974191,1.0531638,1.0486006,1.0961664,1.0527157,惠州市,440000,2,2,18
441400,.93638778,.91675645,1.0899774,.93620497,.91660196,1.0879995,.93602967,.91646355,1.0861027,.93587512,.91636342,1.0842921,.93575203,.916318,1.0825757,.93567753,.9163487,1.080958,.93567729,.91648859,1.0794413,.93576986,.9167605,1.078027,.93596143,.91716814,1.0767174,.93625998,.91772103,1.0755132,.9366799,.91843975,1.0744143,.93720675,.91929877,1.0734198,.93783629,.92029005,1.0725255,.93855679,.9213959,1.0717219,.93935239,.92259347,1.0709974,.94020528,.92385793,1.0703362,.94109923,.9251669,1.0697217,.94201458,.92649406,1.0691355,.94293469,.92781669,1.0685667,.94384938,.92912066,1.0680089,梅州市,440000,3,3,17
441500,.94321144,.86334974,.98887295,.94373953,.86555684,.98896641,.9442727,.86769563,.98905897,.94483918,.86981088,.98915195,.94546849,.87194461,.98924834,.94619745,.87414056,.98934871,.94706708,.87644643,.98945266,.94810301,.87888765,.98955715,.94932586,.8814826,.98966098,.95075357,.88425016,.98976064,.95240086,.88720703,.9898538,.95425856,.89033824,.98994219,.95631671,.89363211,.99002892,.95854402,.8970511,.99011683,.96090686,.90055758,.99020952,.96337062,.90411401,.99030596,.96590149,.90768588,.99040389,.96846145,.91123456,.99050087,.97102177,.9147346,.9905957,.97356117,.91817224,.99068797,汕尾市,440000,2,3,24
441600,.93623,.86220473,.93137366,.93784118,.86656654,.9323259,.93940139,.87071109,.9332481,.94087547,.87458116,.93414509,.94223213,.87812918,.93502182,.94346493,.8813464,.93588048,.94457662,.88423985,.93671912,.94557256,.88682377,.9375329,.94646448,.8891241,.93831688,.94727266,.89118212,.93906599,.94802463,.89305103,.93977541,.94872791,.89475203,.94044363,.94939899,.89632183,.94107175,.95003605,.89776969,.94166291,.95063782,.89910692,.94222432,.9512077,.90035027,.94276065,.95175421,.90152252,.94327575,.95228267,.9026407,.94377232,.95279843,.90371972,.9442538,.95330763,.90477365,.94472378,河源市,440000,3,4,27
441700,.99762708,.91760635,1.1214461,.99795026,.91934502,1.119058,.99828112,.92103416,1.1167629,.99861902,.92267454,1.1145629,.99896824,.92427194,1.1124657,.99934381,.92584127,1.1104759,.99974823,.92737806,1.1085926,1.0001748,.92886549,1.1068156,1.0006162,.93028885,1.1051461,1.0010678,.93164086,1.1035837,1.0015361,.9329347,1.1021293,1.0019983,.9341411,1.100783,1.0024389,.93524557,1.0995407,1.0028378,.93622994,1.0983921,1.0031838,.93708932,1.0973251,1.0034786,.93783593,1.0963229,1.0037321,.93849295,1.0953695,1.0039564,.93908614,1.0944494,1.0041655,.93964118,1.093552,1.0043693,.94017839,1.0926729,阳江市,440000,2,3,14
441800,.96456498,.94361985,1.101741,.96612024,.94627553,1.0996301,.96764654,.94883174,1.0976028,.96912658,.95126325,1.0956633,.97054762,.95355374,1.0938189,.97190416,.95569468,1.0920744,.97318476,.9576692,1.090431,.97437161,.95945328,1.088889,.97545004,.96103001,1.087451,.97642326,.96241248,1.0861192,.97730333,.96362782,1.084896,.97807938,.96466851,1.083781,.97875208,.96554369,1.0827727,.97931784,.9662562,1.0818615,.97978455,.96682304,1.081036,.98016566,.96726727,1.0802778,.98048109,.96761948,1.079568,.98074985,.96790767,1.0788889,.98099101,.96815872,1.07823,.98122132,.96839416,1.0775858,清远市,440000,2,3,16
441900,1.1230208,1.3190254,.62059224,1.1195043,1.3080512,.62788445,1.1160698,1.2975765,.63490731,1.1126884,1.2875478,.64167553,1.1093475,1.2779403,.64819252,1.1060373,1.2687296,.65445566,1.1027551,1.2599012,.66045499,1.0995039,1.2514488,.66617256,1.0962952,1.2433758,.67159069,1.0931513,1.2357005,.67669088,1.0901011,1.228451,.68145961,1.0871619,1.221633,.68589389,1.0843574,1.2152538,.69000387,1.0816994,1.2093008,.69381368,1.0791836,1.203734,.69736612,1.0767934,1.1984972,.7007041,1.0745105,1.1935332,.70387477,1.072312,1.1887863,.70692426,1.0701755,1.1842031,.70988834,1.0680788,1.1797378,.71278906,东莞市,440000,2,2,39
442000,1.1139739,1.1572762,.83447975,1.1117059,1.1516635,.83752662,1.1094882,1.146304,.84046435,1.107291,1.1411483,.84330678,1.1050985,1.1361676,.84606218,1.1028941,1.1313272,.84873557,1.1006571,1.1265858,.85132903,1.0983772,1.1219189,.85383618,1.0960487,1.1173084,.85625058,1.093685,1.1127642,.8585611,1.0913135,1.108318,.8607586,1.0889524,1.1039853,.86283791,1.0866324,1.0997977,.86479938,1.0843736,1.0957713,.86664605,1.0821841,1.0919037,.86839032,1.0800629,1.0881816,.87004375,1.0780061,1.0845897,.87162304,1.076005,1.0811099,.87314719,1.0740476,1.0777228,.87463093,1.0721213,1.0744121,.8760832,中山市,440000,2,3,30
445100,.98769486,.93845427,.85008872,.98709875,.93802136,.85280252,.98652142,.93761957,.85541582,.98594671,.93722528,.85792929,.98537189,.93683249,.86034214,.98480004,.936436,.86265171,.98423892,.93603677,.86485595,.98368722,.93562388,.86694723,.98315448,.93520302,.86892033,.98265219,.93478578,.87076867,.98219955,.93439692,.87248784,.98180538,.93404704,.87407929,.98148358,.93375671,.87554991,.98123431,.93352884,.87691092,.98105115,.93335813,.87817854,.98092318,.93323392,.87936956,.98084038,.93314749,.88050175,.98078966,.93308693,.8815909,.98075777,.93304056,.88264894,.98073357,.93300098,.88368356,潮州市,440000,3,4,30
445200,.95475328,1.028918,1.0826974,.95555729,1.0279179,1.0809232,.95636368,1.0270045,1.0792201,.95718962,1.0262058,1.0775883,.95805746,1.0255574,1.0760318,.95899099,1.0250897,1.0745512,.96000504,1.0248196,1.0731471,.96108758,1.0247256,1.0718192,.96221614,1.0247722,1.0705702,.96336573,1.024924,1.069402,.96452004,1.02516,1.0683159,.96566111,1.0254548,1.0673149,.96678811,1.0258051,1.0663998,.96789962,1.0262032,1.0655662,.96899241,1.0266365,1.0648062,.97006631,1.0270938,1.0641062,.97112489,1.0275687,1.0634515,.97216666,1.0280497,1.0628264,.97319239,1.0285287,1.0622203,.97420537,1.0290022,1.0616267,揭阳市,440000,2,3,18
445300,.95714533,.84417278,1.0535516,.95794326,.84768409,1.0524014,.95873284,.8510583,1.0513004,.95951194,.85429496,1.0502527,.96027851,.85739142,1.0492661,.96104211,.86035764,1.0483441,.961806,.86319202,1.0474865,.96257496,.86589855,1.0466896,.96334785,.86847395,1.0459532,.96411973,.87091339,1.0452746,.96490014,.8732366,1.0446525,.96567804,.8754344,1.0440874,.96644831,.87751061,1.043579,.96719426,.87945575,1.0431221,.96790791,.88127416,1.0427102,.96859014,.88298243,1.0423336,.9692471,.8846035,1.0419824,.96988535,.88615829,1.0416473,.97051096,.88766521,1.0413231,.97112733,.8891362,1.0410064,云浮市,440000,3,4,19
450100,.99985242,1.1132348,1.2439246,1.0007119,1.1113777,1.2391095,1.0015408,1.1095979,1.2344825,1.0023226,1.107873,1.2300503,1.003058,1.1062096,1.2258282,1.0037476,1.1046097,1.2218229,1.0043776,1.103054,1.2180357,1.0049405,1.1015341,1.2144685,1.0054384,1.1000547,1.2111238,1.0058824,1.0986342,1.2080034,1.0062896,1.0973002,1.2051083,1.0066577,1.0960476,1.2024374,1.0069829,1.0948654,1.1999831,1.0072639,1.0937414,1.1977257,1.0074983,1.0926586,1.1956365,1.0076877,1.0916026,1.1936817,1.0078409,1.0905682,1.1918261,1.00797,1.0895566,1.1900378,1.0080848,1.0885669,1.1882956,1.0081936,1.0875975,1.1865886,南宁市,450000,2,2,5
450200,1.0243217,1.0608829,1.0402304,1.0241983,1.0592606,1.0392618,1.0240966,1.0577483,1.0383321,1.0240175,1.0563458,1.0374461,1.023977,1.0550772,1.036613,1.0239971,1.0539708,1.0358351,1.0240811,1.0530248,1.0351095,1.0242172,1.0522149,1.034433,1.0243957,1.0515217,1.0338061,1.0246228,1.0509531,1.0332283,1.0249149,1.0505329,1.0326972,1.0252713,1.0502584,1.0322113,1.0256858,1.050117,1.0317694,1.0261338,1.0500699,1.0313662,1.0265944,1.0500826,1.0309957,1.0270532,1.0501277,1.0306487,1.0275035,1.0501896,1.0303173,1.0279464,1.0502633,1.0299951,1.028384,1.0503457,1.0296804,1.0288178,1.0504317,1.0293719,柳州市,450000,2,2,21
450300,.98460001,1.0224954,1.2469243,.98450208,1.0212981,1.242011,.98440206,1.0201473,1.2372893,.98429894,1.0190393,1.2327619,.98420864,1.0180013,1.2284365,.9841488,1.0170605,1.2243178,.98413444,1.016239,1.2204096,.98417628,1.015552,1.2167194,.98427719,1.0150027,1.213256,.98444754,1.0146077,1.210027,.98469722,1.0143824,1.2070376,.98502284,1.0143185,1.2042863,.98541158,1.0143925,1.2017664,.98583788,1.0145608,1.1994568,.98628122,1.014787,1.1973292,.98672444,1.0150399,1.195349,.98715568,1.0152968,1.1934801,.98757279,1.0155495,1.1916866,.98797649,1.0157936,1.1899446,.98837161,1.0160306,1.1882402,桂林市,450000,2,3,5
450400,.95452303,.88314646,.99466008,.95611763,.88794905,.99443007,.95768028,.89254695,.99421394,.95919812,.89690971,.99401695,.96065509,.90100527,.99384546,.96203649,.90480649,.99370301,.96331853,.90827328,.99358785,.96449465,.91140002,.9934966,.96557128,.91420799,.99342704,.9665671,.91674179,.99337721,.96750945,.91906095,.99334443,.96841276,.92120212,.99332952,.9692806,.92318732,.99333489,.97009933,.92501175,.99335909,.97086555,.92668647,.99340075,.97158426,.92823422,.99345392,.97226584,.92968374,.99351269,.97292244,.93106389,.99357295,.97356379,.93239766,.99363315,.97419542,.93369889,.99369371,梧州市,450000,3,3,24
450500,1.0048651,.84870481,1.0177213,1.0058705,.85315973,1.0173965,1.0068519,.8574174,1.0170892,1.0077982,.86146498,1.0168033,1.008724,.86532372,1.0165443,1.0096446,.86900818,1.0163132,1.0105653,.87251574,1.0161035,1.0114878,.87584108,1.0159084,1.0124068,.87897134,1.0157216,1.0133091,.88188773,1.0155379,1.0141866,.88458306,1.0153558,1.0150179,.88703525,1.0151757,1.0157778,.88922364,1.0150007,1.0164495,.8911435,1.014834,1.017022,.89280176,1.0146776,1.0174992,.8942253,1.0145291,1.0178983,.89545912,1.0143858,1.018244,.89655787,1.0142449,1.0185626,.89757621,1.0141047,1.0188712,.89855671,1.0139652,北海市,450000,2,3,22
450600,1.0144849,.76034361,.84054667,1.0158038,.76853985,.84339464,1.01709,.77635151,.84613925,1.0183413,.78376937,.84878588,1.01956,.79078984,.85134017,1.0207595,.79742759,.85380125,1.0219424,.8036769,.85616177,1.0231112,.80953932,.85841244,1.0242612,.81500924,.86054295,1.0253967,.82010317,.86254287,1.026528,.82485187,.86440498,1.0276421,.8292551,.86612654,1.0287147,.83330488,.86771166,1.0297275,.83701056,.86916995,1.0306797,.84041065,.87051892,1.0315795,.84355748,.87177664,1.0324421,.84651077,.87296277,1.0332801,.84932327,.87409991,1.0341042,.85203904,.87520266,1.0349178,.85468781,.87628061,防城港市,450000,2,3,31
450700,.93908501,.84620112,1.1234384,.94097757,.85149992,1.1209211,.9428094,.8565281,1.1185061,.94456846,.86126661,1.1161995,.94625241,.86571532,1.1140145,.94786102,.86987466,1.1119558,.94939548,.87374783,1.1100193,.950849,.87732887,1.1082022,.95220387,.88059759,1.1065007,.95346081,.88356549,1.1049106,.95462978,.88626075,1.1034294,.95571262,.88869941,1.1020554,.95670587,.89089262,1.1007849,.95761406,.89286447,1.0996089,.9584406,.8946377,1.0985142,.95919144,.89623809,1.0974822,.95988482,.89770597,1.0964944,.96054065,.8990826,1.0955359,.96117395,.90039951,1.094597,.96179467,.90167916,1.0936744,钦州市,450000,3,3,14
450800,.90386349,.85892445,1.0763415,.90570068,.86312425,1.0747221,.90750057,.86714882,1.0731688,.90925753,.87098825,1.0716872,.91097391,.87464875,1.0702864,.9126659,.87815815,1.0689692,.91434211,.88152975,1.0677329,.9160046,.88476896,1.0665739,.91765034,.88787431,1.0654923,.91928798,.89086676,1.0644886,.92093772,.89378715,1.0635622,.9225989,.89664108,1.0627127,.92425877,.89941883,1.0619392,.92589343,.90209472,1.0612357,.92749047,.90466076,1.0605937,.92904407,.90711826,1.0599988,.93055534,.90947759,1.059437,.93202955,.91175371,1.0588962,.93347442,.91396374,1.058369,.93489808,.91612273,1.0578532,贵港市,450000,3,3,18
450900,.92484695,.94256264,1.1787926,.92617047,.94411397,1.1753292,.92747223,.94561762,1.1720017,.92875242,.94707656,1.1688129,.93001688,.94850403,1.165772,.93127871,.94992054,1.1628824,.93254042,.95132875,1.1601417,.93379951,.95272481,1.1575483,.9350493,.95409983,1.155103,.93629634,.95546752,1.1528062,.93755621,.95685637,1.1506587,.93882638,.95826524,1.1486621,.94010299,.95969105,1.1468118,.94136584,.96110547,1.1450968,.94259477,.96248055,1.1435,.943775,.96379411,1.1419981,.94490373,.96504116,1.1405673,.94598722,.96622837,1.1391854,.94703609,.96736801,1.1378366,.94806474,.96847653,1.1365136,玉林市,450000,3,3,10
451000,.93764079,.87662959,1.0647808,.93876016,.88065445,1.0632557,.93986052,.88450593,1.0617942,.94094926,.88819385,1.0604028,.94204342,.89175361,1.0590907,.94315445,.89521056,1.0578599,.94427902,.8985557,1.0567086,.94540495,.90176517,1.0556341,.94652057,.90482128,1.0546348,.94761521,.90771347,1.0537102,.94868988,.9104535,1.0528613,.94974452,.91305119,1.0520895,.95076627,.91549861,1.0513928,.95173085,.91776955,1.0507632,.95262307,.91985476,1.0501921,.95343709,.92176092,1.0496678,.95417964,.9235118,1.0491774,.95486605,.92514247,1.0487093,.95551425,.92668879,1.0482551,.95614415,.92818606,1.0478104,百色市,450000,3,3,18
451100,.93658656,.76639736,.95741987,.93752927,.77262127,.95806211,.93846011,.77857441,.95868486,.93938988,.78427231,.95929319,.94033879,.78975177,.95989299,.94133478,.79506928,.96048599,.94239813,.80025882,.96107054,.94353718,.80533278,.96164453,.94474816,.81027967,.96220523,.94602776,.81509554,.96275002,.94738156,.81979734,.96327502,.94880104,.82437664,.96377653,.95026928,.82882172,.96425349,.95174968,.83309054,.96470547,.95321876,.83717078,.96513534,.95466304,.84106934,.96554482,.95607811,.84480727,.96593648,.95746458,.84841055,.96631306,.95882493,.85190499,.96667874,.96016431,.85531503,.96703792,贺州市,450000,3,3,26
451200,.91364622,.83201361,1.0319189,.91421539,.83564425,1.0309503,.9147768,.8391161,1.0300226,.91532493,.84240526,1.0291407,.9158743,.84554279,1.0283116,.9164443,.84857714,1.0275358,.91704887,.85154277,1.0268092,.91769767,.85446775,1.0261286,.91839015,.85735875,1.0254937,.91912568,.86022443,1.0249045,.91990918,.86308444,1.0243602,.92073441,.86593062,1.0238601,.92158908,.86875063,1.0234042,.92243505,.87147629,1.022987,.92324358,.87406427,1.0226022,.92399764,.87649643,1.0222417,.92469144,.87877429,1.0218976,.92533451,.88092333,1.0215633,.92594337,.8829788,1.0212367,.92653382,.88497239,1.0209162,河池市,450000,3,3,22
