id,re_trend_lg_gdp_predicted2001,re_trend_lg_gdp_predicted2002,re_trend_lg_gdp_predicted2003,re_trend_lg_gdp_predicted2004,re_trend_lg_gdp_predicted2005,re_trend_lg_gdp_predicted2006,re_trend_lg_gdp_predicted2007,re_trend_lg_gdp_predicted2008,re_trend_lg_gdp_predicted2009,re_trend_lg_gdp_predicted2010,re_trend_lg_gdp_predicted2011,re_trend_lg_gdp_predicted2012,re_trend_lg_gdp_predicted2013,re_trend_lg_gdp_predicted2014,re_trend_lg_gdp_predicted2015,re_trend_lg_gdp_predicted2016,re_trend_lg_gdp_predicted2017,re_trend_lg_gdp_predicted2018,re_trend_lg_gdp_predicted2019,re_trend_lg_gdp_predicted2020,county,finalclub_trend_lg_gdp_predicted
430223,1.0093912,1.0062793,1.0031841,1.0000638,0.99687028,0.99365056,0.99046707,0.98737478,0.98443556,0.98172075,0.97924769,0.97700655,0.97500646,0.973243,0.97169405,0.97029936,0.96898663,0.96772498,0.96649337,0.96527797,攸县,2
430224,0.94923031,0.94656014,0.94394547,0.9414174,0.93899721,0.93675309,0.93475407,0.93304729,0.93166721,0.93066835,0.93007201,0.92988861,0.9301632,0.93092865,0.93218678,0.93387109,0.9358353,0.93792212,0.94003451,0.94212735,茶陵县,2
430225,0.94880956,0.94781506,0.94684249,0.94588023,0.94493717,0.94406682,0.94332719,0.94273496,0.94230765,0.94205272,0.94194257,0.94194633,0.94206148,0.94224632,0.94245595,0.9426617,0.942846,0.94301403,0.9431712,0.9433229,炎陵县,2
430281,0.97782445,0.97810262,0.97836083,0.97858614,0.97882718,0.97920978,0.97991383,0.98106807,0.98281205,0.98526496,0.98842913,0.99225253,0.99663943,1.0014488,1.0065712,1.0118986,1.0173284,1.0227488,1.0280955,1.0333649,醴陵市,1
430302,1.0177711,1.0214878,1.0251434,1.0286639,1.0320053,1.0351677,1.0381985,1.0411488,1.0441434,1.0473611,1.0508487,1.0545942,1.0584736,1.0623292,1.0660603,1.06961,1.0729607,1.0761323,1.0791671,1.0821257,雨湖区,1
430304,1.0407234,1.0439166,1.0470016,1.0498921,1.0525365,1.0549668,1.0572909,1.0596126,1.0621127,1.064988,1.0682734,1.0719161,1.0758148,1.0797701,1.0836372,1.0873246,1.0907943,1.0940624,1.0971804,1.1002141,岳塘区,1
430321,0.92225033,0.92444384,0.92664236,0.92890704,0.93129706,0.93394166,0.93698531,0.94052833,0.94465965,0.94943696,0.95484549,0.96079069,0.96712524,0.97361898,0.98013049,0.98655891,0.99283594,0.99894196,1.0048939,1.0107358,湘潭县,1
430381,0.94553071,0.9468376,0.94813979,0.94945794,0.95085394,0.95245147,0.95433939,0.95658123,0.95922726,0.96227604,0.96565288,0.96925431,0.97292918,0.9764908,0.97984457,0.98296422,0.98586863,0.98859322,0.9911921,0.99372464,湘乡市,1
430382,1.005976,1.0080011,1.0099596,1.0117909,1.0134751,1.0150968,1.0167199,1.0183403,1.0198995,1.0213521,1.022581,1.0234755,1.0239155,1.0238336,1.0233215,1.022487,1.0214826,1.0203896,1.0192698,1.0181568,韶山市,1
430405,0.99737442,0.99943411,1.0014149,1.0032299,1.0048828,1.00648,1.0081507,1.0100021,1.0121591,1.0147874,1.0179019,1.0214288,1.0252959,1.0293324,1.0334042,1.0374302,1.0413717,1.0452137,1.0489632,1.0526425,珠晖区,1
430406,1.0082537,1.0121535,1.0160123,1.01983,1.0237001,1.0278331,1.0323038,1.0370889,1.0420827,1.0471346,1.0520536,1.0567414,1.0611306,1.0651361,1.0687271,1.0719321,1.0748165,1.0774683,1.0799681,1.0823922,雁峰区,1
430407,0.97573173,0.9793846,0.98295158,0.98628187,0.98939818,0.99236131,0.99530351,0.99835271,1.001685,1.0055362,1.0099324,1.0148243,1.0200536,1.0254416,1.0308405,1.0361494,1.0413332,1.0463935,1.0513382,1.0561968,石鼓区,1
430408,1.0161773,1.0205817,1.0248153,1.0286802,1.0320669,1.0349247,1.037258,1.039119,1.040593,1.0417943,1.0427547,1.04357,1.0442622,1.0448148,1.0452088,1.0454477,1.0455619,1.0455918,1.0455652,1.0455161,蒸湘区,1
430412,1.0128453,1.0114014,1.0099982,1.0086801,1.0075005,1.0065587,1.0059309,1.00569,1.005932,1.00678,1.0083079,1.0105213,1.0134119,1.0169075,1.0208426,1.0250386,1.02934,1.0336446,1.0378907,1.0420715,南岳区,1
430421,0.94044429,0.93809766,0.93581802,0.93366867,0.93172938,0.93007588,0.92877203,0.92789048,0.9274869,0.92762828,0.92831171,0.92950445,0.93115455,0.93319082,0.93554181,0.93813759,0.94090492,0.94375312,0.94661021,0.9494381,衡阳县,2
430422,0.92755318,0.92845243,0.92936546,0.93033689,0.9314152,0.93267649,0.93415338,0.93588191,0.93792427,0.94033772,0.94315654,0.9463858,0.94996983,0.95380455,0.95780158,0.96189374,0.96603245,0.97018278,0.97431159,0.97840166,衡南县,1
430423,0.9319756,0.93460733,0.93717861,0.9396618,0.94201428,0.94422281,0.94629061,0.94828844,0.95033139,0.95254004,0.95494735,0.95757818,0.96042186,0.96341813,0.96654069,0.96978652,0.97312492,0.9765029,0.97988439,0.98324108,衡山县,1
430424,0.96372229,0.96206856,0.96043587,0.95884621,0.95735282,0.95601583,0.95488715,0.95401335,0.95348382,0.9533658,0.95366842,0.95438361,0.95548654,0.95692539,0.95862633,0.96052015,0.96254033,0.96461266,0.96667832,0.96873814,衡东县,2
430426,0.94306749,0.94055289,0.93808615,0.93565428,0.93327445,0.93109947,0.9292658,0.92788887,0.92710131,0.92704028,0.92775959,0.92927718,0.93158865,0.93462169,0.93824285,0.94230741,0.94666904,0.95120645,0.9558152,0.96041495,祁东县,2
430481,0.95867205,0.956487,0.95432717,0.9522053,0.95023078,0.94853407,0.9472298,0.94638598,0.94606435,0.94632196,0.9471128,0.94838375,0.9500612,0.95200807,0.95412147,0.95632166,0.95854807,0.96076363,0.96294779,0.96510178,耒阳市,2
430482,0.93192023,0.93213218,0.93235725,0.93265325,0.93313313,0.93395549,0.93525243,0.93712664,0.93964612,0.94286603,0.94676763,0.95128137,0.95626199,0.96147966,0.96679097,0.97210026,0.97735924,0.9825561,0.98769408,0.99277335,常宁市,1
430502,0.92934275,0.93099523,0.93257838,0.93412918,0.93574286,0.93765765,0.94011009,0.94327104,0.94726139,0.95221341,0.95813262,0.96489656,0.97232276,0.98005557,0.9878366,0.99550903,1.0029923,1.0102745,1.0173926,1.0243928,双清区,1
430503,0.9133656,0.9178893,0.92232209,0.92662013,0.93074012,0.9347235,0.93862075,0.94249988,0.94650489,0.95076436,0.9553284,0.96017361,0.96524668,0.9703514,0.9753446,0.9801532,0.98474634,0.98914564,0.99340415,0.9975754,大祥区,1
430511,0.84198475,0.85392374,0.86566949,0.87711775,0.88822329,0.89891005,0.90914732,0.91895843,0.92851913,0.93807811,0.94765997,0.95722491,0.96665221,0.97576374,0.98445541,0.99268985,1.000501,1.0079602,1.015168,1.022227,北塔区,1
430522,0.85740578,0.85925627,0.86109823,0.86296868,0.86492485,0.86704999,0.8694104,0.87205791,0.87505835,0.87847614,0.88234812,0.88668782,0.89144325,0.89649957,0.90174234,0.90707994,0.91243356,0.91771805,0.92289186,0.92797154,新邵县,1
430523,0.85734206,0.85662925,0.85596043,0.85537839,0.8549608,0.85480571,0.85500258,0.85563767,0.85676932,0.85844368,0.86069024,0.8635112,0.86686057,0.87060857,0.8746466,0.87887192,0.88319153,0.88750881,0.89176559,0.89595979,邵阳县,2
430524,0.85524064,0.85524458,0.85528594,0.85540736,0.85567826,0.85618585,0.85701352,0.85824746,0.8599481,0.86215526,0.86486584,0.868029,0.87155831,0.8752951,0.87913752,0.88300264,0.88682741,0.89058393,0.89427423,0.89791161,隆回县,2
430525,0.88029498,0.88188863,0.883479,0.88507408,0.88670492,0.88845164,0.89040267,0.89261985,0.89513904,0.89799362,0.90119112,0.90467352,0.90834719,0.91205353,0.91569817,0.9192276,0.92262596,0.92591244,0.92911088,0.93224406,洞口县,2
430527,0.94738609,0.94465238,0.94195527,0.93928838,0.93664593,0.93400753,0.93137002,0.9287253,0.92607617,0.92343521,0.9208231,0.91827673,0.9158237,0.91346341,0.91116947,0.90889019,0.90658772,0.90425003,0.90188628,0.89953077,绥宁县,3
430528,0.88220453,0.88129759,0.88040876,0.87954021,0.87870002,0.87793833,0.87729615,0.8768062,0.87648469,0.87635171,0.87639219,0.8765713,0.87683725,0.87710923,0.87735051,0.87754261,0.87768424,0.87778789,0.87786871,0.87794089,新宁县,2
430529,0.88415492,0.88257205,0.88103515,0.87958628,0.87829083,0.87722814,0.87646586,0.87604231,0.875992,0.87635618,0.87714702,0.87832952,0.879848,0.88160777,0.8835277,0.88552582,0.88753152,0.88949853,0.8914243,0.89331305,城步苗族自治县,2
430581,0.85657716,0.85922211,0.86186594,0.86452651,0.86725742,0.87016374,0.87335813,0.87692994,0.88093042,0.88538557,0.89028817,0.89555722,0.90107572,0.90664357,0.91212547,0.91744703,0.92257905,0.92753106,0.93234342,0.93706822,武冈市,1
430582,0.98916912,0.98761195,0.98609453,0.98467541,0.98342621,0.9824909,0.98201662,0.98212463,0.98294181,0.9845978,0.98715502,0.99058503,0.99476784,0.99948776,1.0045353,1.0097361,1.0149671,1.0201609,1.0252941,1.0303597,邵东市,1
430602,1.0180589,1.0208983,1.0236113,1.0260476,1.0280703,1.0296634,1.030913,1.0319265,1.0328856,1.0340253,1.0354221,1.037069,1.0388916,1.0407511,1.0425525,1.0442458,1.0458219,1.047302,1.0487111,1.0500787,岳阳楼区,1
430603,1.0391518,1.0407014,1.0422777,1.043995,1.0459361,1.0482481,1.0511003,1.0546035,1.0588894,1.0640821,1.0701555,1.0769526,1.0842168,1.0916048,1.0988966,1.1059778,1.1128271,1.1194793,1.1259781,1.1323651,云溪区,1
430611,0.94565195,0.94679391,0.94804007,0.94958848,0.95163804,0.95431912,0.95767015,0.96171314,0.96646434,0.97190702,0.9779163,0.9842906,0.99078673,0.99716246,1.0032361,1.0089703,1.0144163,1.0196319,1.0246756,1.0296098,君山区,1
430621,0.95120436,0.95098853,0.95078164,0.95059544,0.9504661,0.95046842,0.95066476,0.95110559,0.95192379,0.95324677,0.95514417,0.95760357,0.96054304,0.96380234,0.96725219,0.97081172,0.97441882,0.97803235,0.98162478,0.9851774,岳阳县,1
430623,0.97256398,0.97161591,0.97066909,0.96973914,0.96885073,0.96809196,0.96754503,0.96725023,0.96723008,0.96748585,0.96797758,0.9686659,0.96950597,0.97039109,0.97125876,0.97207516,0.97281975,0.97349888,0.9741382,0.97475582,华容县,2
430624,0.94750035,0.94900328,0.95049483,0.95200533,0.9535886,0.9553389,0.95737177,0.95978636,0.96274424,0.96634299,0.97059011,0.97541445,0.9806959,0.98623878,0.99190456,0.99759549,1.0032507,1.0088398,1.0143503,1.0197824,湘阴县,1
430626,0.91368401,0.91277909,0.91190797,0.91111445,0.91044712,0.90999776,0.90986556,0.91013074,0.91087526,0.91217673,0.91405988,0.91649675,0.91939664,0.92263067,0.92610055,0.9297241,0.93341011,0.93709147,0.94073749,0.94433671,平江县,2
430681,0.95313448,0.95673662,0.96030939,0.96383226,0.96730864,0.97078747,0.97431552,0.97792804,0.98169982,0.98571676,0.98994827,0.99433464,0.99878407,1.0031626,1.0073748,1.0113894,1.0152246,1.0189216,1.0225129,1.0260371,汨罗市,1
430682,0.95503652,0.95495802,0.95490795,0.95497179,0.95523643,0.95581716,0.95679694,0.95818782,0.96004063,0.96243018,0.96536076,0.96880102,0.97267461,0.97682101,0.98110062,0.98539388,0.98961252,0.99371773,0.99771172,1.0016278,临湘市,1
430702,1.1042044,1.1024302,1.1006454,1.0987545,1.0967264,1.0945724,1.0923846,1.0903518,1.0887003,1.0876416,1.0872395,1.0875303,1.0884444,1.0897806,1.0913657,1.0930598,1.0947628,1.0964233,1.0980328,1.0996048,武陵区,1
430703,0.93897814,0.94042176,0.94180179,0.94302869,0.94408476,0.94501716,0.94590151,0.94689536,0.94820195,0.94997382,0.95228422,0.95523822,0.95883387,0.96293861,0.9673956,0.97206068,0.9768101,0.98155707,0.98624986,0.99087989,鼎城区,1
430721,0.94325519,0.9418993,0.9405638,0.93929654,0.93820661,0.93744749,0.93719071,0.93754637,0.93862671,0.9404996,0.94315988,0.94656962,0.95065159,0.95522135,0.96011794,0.96520299,0.97037649,0.97556442,0.9807182,0.98582149,安乡县,1
430722,0.93660128,0.93561667,0.93465674,0.93373013,0.93283987,0.93210018,0.93159062,0.93136674,0.93147063,0.93193698,0.93279034,0.93404555,0.9357155,0.93777996,0.94019264,0.94287395,0.94572198,0.94864249,0.95157337,0.95447803,汉寿县,2
430723,0.94333696,0.9436717,0.94397968,0.94422114,0.94437271,0.94455302,0.94497216,0.94585359,0.94738322,0.94970196,0.95283121,0.95671129,0.9611938,0.96606362,0.9711659,0.97638988,0.98165268,0.98689795,0.9920876,0.99720931,澧县,1
430724,0.93459344,0.93572766,0.93685269,0.93800175,0.939273,0.94078344,0.94264752,0.94498545,0.94787771,0.95145226,0.95574856,0.96077245,0.96644843,0.97263318,0.97919768,0.98602045,0.9930045,1.0000736,1.0071461,1.0141624,临澧县,1
430725,0.95597351,0.95477408,0.95360565,0.95248085,0.95142549,0.95048851,0.94973427,0.94924265,0.94911182,0.94942731,0.95021975,0.95149434,0.95321095,0.9552691,0.95755255,0.95998347,0.96249491,0.96503246,0.96755481,0.97005093,桃源县,2
430726,0.97057271,0.9679687,0.96538734,0.96284932,0.96038944,0.95806569,0.95596313,0.95422786,0.95300847,0.95242488,0.95253992,0.9534291,0.9550873,0.95740718,0.96024519,0.9634499,0.96685976,0.97034907,0.97384024,0.97730261,石门县,2
430781,0.94167751,0.94418526,0.94668531,0.94925654,0.95200729,0.95509243,0.95865208,0.96276343,0.96747983,0.97281069,0.97862691,0.98484713,0.99134356,0.99794596,1.0045047,1.0109345,1.017212,1.0233413,1.0293374,1.0352329,津市市,1
430802,0.94291997,0.94427568,0.94560272,0.94691831,0.94831038,0.94991386,0.95184261,0.95422947,0.95715141,0.96069294,0.96490622,0.96987277,0.97556925,0.98182625,0.98849982,0.99546021,1.0025843,1.0097725,1.0169358,1.0240204,永定区,1
430811,1.063864,1.0610703,1.0582353,1.0552752,1.0521616,1.048954,1.045738,1.042586,1.0396013,1.0368651,1.0344626,1.0325319,1.031217,1.030599,1.0306875,1.0313911,1.0324923,1.0337538,1.0350654,1.0363591,武陵源区,2
430821,0.92104119,0.91983056,0.91864854,0.91751188,0.91644961,0.91552204,0.91478837,0.91429216,0.91405749,0.91409093,0.91438311,0.91495085,0.91578305,0.91681719,0.918024,0.91937047,0.9207961,0.92225349,0.92370999,0.92515546,慈利县,2
430822,0.89149612,0.89038241,0.88931698,0.88833815,0.88749236,0.88681316,0.88632667,0.88608283,0.88613617,0.88651645,0.88721526,0.88819146,0.88937473,0.89064866,0.89191514,0.89311045,0.89422202,0.89525092,0.89621723,0.89715594,桑植县,2
430902,0.93878603,0.937545,0.93627137,0.9349336,0.93356907,0.93223351,0.9310751,0.93030983,0.930282,0.93126333,0.93332416,0.9364323,0.94037974,0.94487834,0.94972908,0.95476687,0.95984852,0.96488881,0.96986049,0.97475976,资阳区,1
430903,0.95840353,0.95929897,0.96006346,0.96062183,0.96096665,0.96116674,0.96134049,0.9615882,0.96209294,0.96302956,0.96445727,0.9664045,0.96887416,0.97172451,0.9748472,0.97813559,0.9814896,0.98484373,0.98816216,0.9914369,赫山区,1
430921,0.92727268,0.92702162,0.92672092,0.92635083,0.92587972,0.92542696,0.92510778,0.9250074,0.92524099,0.92595732,0.92722791,0.92909956,0.93161291,0.93473154,0.93837494,0.94241524,0.94669247,0.95105481,0.95540929,0.95971489,南县,2
430922,0.91160333,0.91133052,0.9110769,0.9108938,0.91084772,0.91102391,0.91150862,0.91237575,0.91368192,0.91542965,0.91758054,0.92012644,0.923006,0.92611545,0.92937386,0.93270618,0.93604338,0.93932551,0.9425354,0.94568545,桃江县,2
430923,0.89233565,0.89141095,0.89053988,0.88977838,0.88919687,0.88884586,0.88877469,0.88901955,0.88961816,0.89059997,0.89196384,0.89367729,0.89568442,0.89790708,0.90029085,0.90277314,0.9052912,0.9077912,0.91024917,0.91266721,安化县,2
430981,0.96493042,0.9629488,0.96094024,0.95893818,0.95695353,0.95504636,0.95325792,0.95162129,0.9502365,0.94925153,0.94877303,0.94888991,0.94967467,0.95113158,0.95321953,0.95583314,0.95880282,0.96196318,0.96518523,0.9683966,沅江市,2
431002,1.0439578,1.0424049,1.0408943,1.0394388,1.03809,1.0369576,1.0361656,1.0357941,1.0358859,1.0364516,1.0374013,1.0385898,1.039825,1.0409164,1.04176,1.0423193,1.0426294,1.0427588,1.0427785,1.0427573,北湖区,1
431003,0.98267555,0.98479593,0.98691988,0.98905247,0.99123442,0.99358028,0.9962368,0.99930143,1.0028439,1.0069132,1.0114374,1.016229,1.0210388,1.02557,1.029665,1.0332782,1.0364625,1.0393232,1.0419844,1.0445561,苏仙区,1
431021,0.97082299,0.96944743,0.96810478,0.96676093,0.96543843,0.96425557,0.9633624,0.96288782,0.96293849,0.96358353,0.96480507,0.9665339,0.96862441,0.97086036,0.97310501,0.97527885,0.9773472,0.97931439,0.98121136,0.98307019,桂阳县,2
431022,0.91809994,0.91915977,0.92025131,0.92146093,0.92288417,0.92466718,0.92690164,0.92962253,0.93281484,0.93644571,0.94047505,0.9447732,0.94914544,0.9533332,0.95719719,0.96069199,0.96385092,0.96673673,0.96945101,0.97207904,宜章县,1
431023,0.98432231,0.98257071,0.98086751,0.97930157,0.97796041,0.97693622,0.97626871,0.97594345,0.97595489,0.97632664,0.97704852,0.97805816,0.97925192,0.9804703,0.98162311,0.98268068,0.98363978,0.98452425,0.98535281,0.98615009,永兴县,2
431024,0.93314868,0.93584996,0.93861359,0.94149399,0.94455051,0.94784343,0.95141757,0.95531058,0.9595682,0.96421641,0.96920043,0.9744578,0.97987676,0.9852798,0.99054444,0.99560249,1.0004764,1.0052184,1.0098594,1.0144255,嘉禾县,1
431025,0.96061319,0.95941842,0.9582566,0.95713437,0.95606327,0.95510393,0.95429265,0.95370007,0.95340544,0.95351076,0.95410693,0.9552362,0.95690066,0.95905644,0.96164805,0.96461719,0.96787333,0.97130251,0.97477806,0.97822922,临武县,2
431026,0.91127712,0.90960038,0.90795749,0.90636146,0.90483797,0.90341628,0.9021042,0.90091574,0.8998459,0.89887744,0.89797324,0.89706105,0.8960939,0.89505655,0.89395565,0.89280879,0.89163882,0.89046162,0.88928467,0.8881138,汝城县,2
431027,0.87217987,0.87157869,0.87099773,0.87047696,0.87005723,0.86977488,0.86964387,0.86966479,0.86983889,0.8701722,0.87061918,0.87109864,0.87151313,0.87176037,0.87175101,0.87145013,0.87088144,0.87010044,0.86919892,0.86826557,桂东县,2
431028,0.90334785,0.90354979,0.90378189,0.90404552,0.904356,0.90478581,0.90539986,0.90625066,0.9073419,0.90866083,0.91010076,0.91155535,0.91290921,0.91404378,0.91489065,0.91546434,0.91584599,0.91612768,0.91637248,0.91660124,安仁县,2
431081,1.0599385,1.0548546,1.0498748,1.0450562,1.040481,1.0362664,1.0325164,1.0293136,1.0267203,1.0247843,1.0234914,1.0227861,1.0225481,1.0226161,1.0228903,1.0232966,1.0237769,1.0242918,1.0248134,1.0253301,资兴市,2
431102,0.94061387,0.94240862,0.94417095,0.94584334,0.94737673,0.94877434,0.95011264,0.95150751,0.95309383,0.95506251,0.95751315,0.96048766,0.96395892,0.96781909,0.97197056,0.97633731,0.98083991,0.98539406,0.98993796,0.99443573,零陵区,1
431103,0.97835565,0.97919303,0.97995842,0.98053664,0.98085505,0.98092771,0.98084682,0.98070556,0.9806689,0.9809348,0.98160857,0.98273659,0.98432767,0.98631436,0.98862505,0.99118209,0.99389923,0.99670923,0.99956411,1.0024163,冷水滩区,1
431121,0.9273169,0.92689538,0.92652732,0.92624366,0.92607337,0.92607987,0.92629915,0.92678124,0.92761391,0.92894202,0.93081373,0.93326461,0.93631297,0.93988615,0.94390899,0.94828892,0.95291632,0.9576866,0.96248668,0.96724856,祁阳市,1
431122,0.94489664,0.94367832,0.94246185,0.94119364,0.93981653,0.93836117,0.93690711,0.93560499,0.93458742,0.93399948,0.93392855,0.93443573,0.93556392,0.9373076,0.9396444,0.94252956,0.94585043,0.94945168,0.95315993,0.95687354,东安县,2
431123,0.95961607,0.95667976,0.95379746,0.95097333,0.9482134,0.94555539,0.94302267,0.94064718,0.93846822,0.93654495,0.93489504,0.93352032,0.93243378,0.93167502,0.93124849,0.93111897,0.93121129,0.93144834,0.93175042,0.93206853,双牌县,2
431124,0.92057538,0.92025822,0.91999108,0.91980284,0.91971809,0.919801,0.92010862,0.92069739,0.92160398,0.92286938,0.92448473,0.92641819,0.92860407,0.93091649,0.93326414,0.93556559,0.93779504,0.93994874,0.94204283,0.9441005,道县,2
431125,0.93618578,0.93388999,0.93166661,0.92954534,0.9275521,0.92571044,0.92402631,0.92250162,0.92113644,0.91995227,0.91895592,0.91814345,0.91750544,0.91699576,0.91660875,0.91631567,0.91608393,0.91591442,0.91579771,0.91570812,江永县,2
431126,0.85894817,0.86064625,0.86237556,0.86415976,0.8660273,0.86806411,0.87040186,0.87318319,0.87652856,0.88055462,0.88528866,0.89065951,0.89654356,0.90276176,0.90917385,0.91565186,0.92210543,0.92847991,0.93474579,0.94089866,宁远县,1
431127,0.91703576,0.9183532,0.91967463,0.92099488,0.9223091,0.92363679,0.92499489,0.92642105,0.92791128,0.92945564,0.93103969,0.93261713,0.93415296,0.93560487,0.9369635,0.93822277,0.93938518,0.94047117,0.94149745,0.94249123,蓝山县,2
431128,0.90015054,0.89842647,0.89676929,0.89520186,0.89372873,0.89246213,0.89153492,0.89109206,0.89123094,0.89205766,0.89360833,0.89587164,0.89881116,0.90232491,0.90628421,0.91048872,0.91474962,0.91893595,0.92301553,0.92701471,新田县,2
431129,0.89189005,0.89221543,0.89260417,0.89313161,0.89385802,0.89479935,0.89599502,0.89754307,0.89953226,0.9020164,0.90498382,0.90836585,0.91204798,0.91589791,0.91979802,0.92364407,0.92736632,0.93095541,0.93442732,0.93782103,江华瑶族自治县,2
431202,0.98386329,0.98392737,0.98398244,0.98401433,0.98405856,0.98418885,0.98451078,0.98511922,0.98605859,0.9873786,0.98901784,0.99088365,0.992935,0.99508566,0.99729443,0.99951851,1.001718,1.0038642,1.005953,1.0080009,鹤城区,1
431221,0.89323711,0.90060711,0.90796322,0.91537082,0.92286903,0.9304195,0.93792194,0.94523799,0.95225817,0.9589175,0.96515334,0.97091639,0.976179,0.98086959,0.9850021,0.98862648,0.99181169,0.99466997,0.99733078,0.99989992,中方县,1
431222,0.95366317,0.95185649,0.95008337,0.94834596,0.94664204,0.94496238,0.94330734,0.94169158,0.94013017,0.93864542,0.93725485,0.93596548,0.93478578,0.93371785,0.93274224,0.93182617,0.93092722,0.93002087,0.92910689,0.92819893,沅陵县,2
431223,0.91344106,0.91263783,0.91180104,0.91084492,0.90969563,0.90834105,0.90677172,0.90501976,0.90314502,0.90120822,0.89925742,0.89737105,0.89559203,0.89390719,0.89230877,0.89077443,0.8892737,0.88778061,0.88627774,0.88477933,辰溪县,3
431224,0.87853289,0.87947953,0.88043284,0.88140559,0.8824293,0.88352597,0.88470155,0.88597107,0.88738787,0.88901317,0.89088732,0.89302278,0.8953858,0.89789522,0.9004879,0.90309739,0.90565765,0.90814108,0.91055465,0.91291833,溆浦县,2
431225,0.91483617,0.91243911,0.91010839,0.90789306,0.90584683,0.90401524,0.90242666,0.90110314,0.90009624,0.89946741,0.8992427,0.89941728,0.89995092,0.90075397,0.90174633,0.90286052,0.9040283,0.90521157,0.9064061,0.90759951,会同县,2
431226,0.89062989,0.8888889,0.8871972,0.88562965,0.88425189,0.88317496,0.88251054,0.88237107,0.88283503,0.8839643,0.88573492,0.88811386,0.89102012,0.89429766,0.8978079,0.90141034,0.90502489,0.90861928,0.91217989,0.91569823,麻阳苗族自治县,2
431227,0.87707078,0.87793648,0.87882227,0.87977648,0.88092113,0.88237739,0.88423693,0.88658702,0.88949227,0.89299029,0.89704537,0.90158778,0.90649718,0.91154444,0.91656733,0.92147636,0.92622322,0.9307977,0.93523008,0.93956584,新晃侗族自治县,1
431228,0.91063321,0.9113546,0.91207993,0.91282076,0.9136107,0.9145183,0.9156037,0.91692108,0.91851783,0.92041641,0.92257482,0.92496192,0.92755169,0.93028313,0.93311477,0.93597323,0.93879086,0.94152963,0.94420069,0.94682288,芷江侗族自治县,2
431229,0.93766969,0.9369424,0.93623847,0.93557757,0.93497604,0.93444419,0.93398738,0.93359107,0.93324918,0.93297476,0.93282127,0.9328118,0.93294108,0.93312937,0.93333757,0.93352574,0.93364787,0.93369067,0.93367094,0.93362677,靖州苗族侗族自治县,2
431230,0.88155842,0.88096011,0.88040608,0.8799203,0.87953109,0.87928206,0.8792209,0.87937945,0.87976122,0.88035643,0.88112754,0.88203508,0.88304836,0.88411552,0.88517535,0.88617682,0.88707352,0.88786203,0.88856947,0.88923353,通道侗族自治县,2
431281,0.89626616,0.89839244,0.9005087,0.90261614,0.90470469,0.90679216,0.90890968,0.91105711,0.91325974,0.91555977,0.91793495,0.92032343,0.92267329,0.92488879,0.92694128,0.92881066,0.93048459,0.93198496,0.93336439,0.93468726,洪江市,2
431302,1.0280374,1.030489,1.0327451,1.0345638,1.0358105,1.0364782,1.0366702,1.0365462,1.0362936,1.036114,1.0360773,1.0362433,1.0365883,1.0370184,1.0374769,1.0379318,1.0383794,1.0388316,1.0392882,1.0397398,娄星区,1
431321,0.88124305,0.88499725,0.88869399,0.8923018,0.89580345,0.8992855,0.90283751,0.90656078,0.91057241,0.91496664,0.91972673,0.92477101,0.92998719,0.93511522,0.93999004,0.94453865,0.94877136,0.95275128,0.9565649,0.96028817,双峰县,1
431322,0.85893869,0.86015218,0.86135602,0.86254275,0.86378288,0.8651945,0.86688477,0.86897075,0.87155849,0.87473667,0.8785131,0.88282007,0.8875221,0.89241666,0.89737409,0.90230793,0.90717351,0.91195482,0.91665524,0.92129105,新化县,2
431381,1.0099106,1.0116047,1.0132474,1.0147803,1.0161728,1.0174844,1.0188545,1.0204374,1.0223708,1.0247777,1.0276532,1.0309229,1.0344861,1.0381238,1.0417141,1.0452018,1.0485687,1.0518212,1.0549737,1.0580454,冷水江市,1
431382,0.89879441,0.89943266,0.90008366,0.90075469,0.901474,0.90233362,0.90343016,0.90488374,0.90681988,0.90935147,0.91250503,0.91623265,0.92038459,0.92473096,0.92914796,0.93356484,0.93794757,0.94227684,0.9465363,0.95073885,涟源市,1
433101,0.95679104,0.9600175,0.96312505,0.96598977,0.96850127,0.97064501,0.97246075,0.97403258,0.97552508,0.97721422,0.97927487,0.98180413,0.98478901,0.98810059,0.99165595,0.99539012,0.99922949,1.0030943,1.0069329,1.0107284,吉首市,1
433122,0.8948766,0.89453894,0.8942048,0.89389533,0.89362907,0.89342695,0.89332598,0.89336145,0.89354092,0.89389205,0.89439422,0.89502859,0.89574802,0.89649087,0.8972103,0.89784527,0.89834863,0.89872217,0.89901,0.89926529,泸溪县,2
433123,0.88391882,0.88360333,0.88328004,0.88294572,0.88261843,0.8823747,0.88230211,0.88248855,0.88301945,0.88401073,0.88551199,0.88751745,0.88997149,0.89276856,0.89581728,0.89902002,0.90228599,0.90554768,0.90875518,0.91190696,凤凰县,2
433124,0.90316999,0.90463442,0.90604848,0.90737289,0.90864736,0.90992624,0.91128403,0.91281629,0.91461861,0.91676944,0.91926545,0.9221108,0.92525691,0.92860955,0.93212008,0.93575084,0.93945634,0.94316298,0.94681388,0.95040721,花垣县,2
